"occurrences","event_name","user_arn"
"4","ListFunctions202224","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","DescribeSourceRegions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListDominantLanguageDetectionJobs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","DescribeBackups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","DeleteAccessKey","arn:aws:iam::811596193553:user/Level6"
"4","ListTopics","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","GetHealthCheckCount","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListElasticsearchVersions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListWebhooks","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListDistributions2016_11_25","arn:aws:iam::811596193553:user/backup"
"4","GetAccountPasswordPolicy","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","GetApiKeys","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListDeliveryStreams","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListQueryExecutions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListEntitiesDetectionJobs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","DescribeDirectConnectGatewayAttachments","arn:aws:iam::811596193553:user/backup"
"4","GetAccount","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","GetUsagePlans","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListGroups","arn:aws:iam::811596193553:user/Level6"
"4","DescribeAccountAttributes","arn:aws:iam::811596193553:user/Level6"
"4","DescribePermissions","arn:aws:iam::811596193553:user/Level6"
"4","ListMFADevices","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListDocumentClassificationJobs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","GetOperations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListBulkDeployments","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListSubscribedRuleGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListDeviceDefinitions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListNamedQueries","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListGlobalTables","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","DescribeImages","arn:aws:iam::811596193553:user/Level6"
"4","ListConnectorDefinitions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","DescribeLogStreams","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"4","DescribeDestinations","arn:aws:iam::811596193553:user/Level6"
"4","DescribeActiveReceiptRuleSet","arn:aws:iam::811596193553:user/backup"
"4","GetRestApis","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListUserProfiles","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListServerCertificates","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListSentimentDetectionJobs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","DescribeSnapshots","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","GetHostedZoneCount","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","GetBundles","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","GetCloudFormationStackRecords","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","DescribeEndpoints","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListLunaClients","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","DescribeLimits","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","PutUserPolicy","arn:aws:iam::811596193553:user/backup"
"4","GetBlueprints","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListActivatedRulesInRuleGroup","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListLogSubscriptions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListFunctionDefinitions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListFieldLevelEncryptionProfiles2018_11_05","arn:aws:iam::811596193553:user/backup"
"4","GetInstances","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListMemberAccounts","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","GetRole","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"4","ListTopicsDetectionJobs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListHsms","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListAgents","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListRuleGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListSourceCredentials","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","DescribeDomains","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListSizeConstraintSets","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","GetAccountPublicAccessBlock","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"4","CreateQueue","arn:aws:iam::811596193553:user/backup"
"4","GetBucketPolicy","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListIdentityPools","arn:aws:iam::811596193553:user/backup"
"4","GetDiskSnapshots","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListKeyPhrasesDetectionJobs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListDocumentClassifiers","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","DescribeLocations","arn:aws:iam::811596193553:user/backup"
"4","DescribeLogStreams","arn:aws:iam::811596193553:user/backup"
"4","ListDetectors","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","ListHapgs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"4","GetDeployments","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"3","ListSecrets","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListFieldLevelEncryptionProfiles2020_05_31","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","DescribeDirectConnectGateways","arn:aws:iam::811596193553:user/backup"
"3","ListPortfolios","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListDatastores","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListShards","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListConfigurations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListAccessKeys","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListEndpointConfigs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListProgressUpdateStreams","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListMembers","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","GetAccessKeyInfo","arn:aws:iam::811596193553:user/Level6"
"3","GetServers","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","CreateRole","arn:aws:iam::811596193553:user/Level6"
"3","GetAccountSettings08306","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","GetInstanceSnapshot","arn:aws:iam::811596193553:user/backup"
"3","ListHandshakesForAccount","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListVocabularies","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","GetTrail","arn:aws:iam::811596193553:user/Level6"
"3","ListFieldLevelEncryptionConfigs2020_05_31","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListServices","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListAttacks","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","CreatePolicy","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","GetFunction202224v2","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"3","AddUserToGroup","arn:aws:iam::811596193553:user/Level6"
"3","GetBucketObjectLockConfiguration","arn:aws:iam::811596193553:user/Level6"
"3","ListComplianceItems","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListOTAUpdates","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","DescribeTags","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","TestMetricFilter","arn:aws:iam::811596193553:user/Level6"
"3","ListIndices","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","DescribeSubscriptionFilters","arn:aws:iam::811596193553:user/backup"
"3","GetFindings","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListDatasets","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","GetGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","GetInsights","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListTrainingJobs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","CopySnapshot","arn:aws:iam::811596193553:user/backup"
"3","ListDomains","arn:aws:iam::811596193553:user/Level6"
"3","ListCompilationJobs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListHyperParameterTuningJobs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListKeys","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListPlaybackConfigurations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","TranslateText","arn:aws:iam::811596193553:user/Level6"
"3","ListAssessmentRuns","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListCommands","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListContainers","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListCodeRepositories","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListSigningJobs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListTransformJobs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","GetParameter","arn:aws:iam::811596193553:user/backup"
"3","GetLoggingOptions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","DeleteBucket","arn:aws:iam::811596193553:user/backup"
"3","ListSigningPlatforms","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListModelPackages","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListRecordHistory","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListGateways","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListMigrationTasks","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","GetIndexingConfiguration","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListEndpoints","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListTagsLogGroup","arn:aws:iam::811596193553:user/backup"
"3","CreateAccessKey","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"3","ListDomains","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListJobTemplates","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListRulesPackages","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","DescribeInterconnects","arn:aws:iam::811596193553:user/backup"
"3","ListAssessmentTargets","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListComplianceSummaries","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","DescribeQueryDefinitions","arn:aws:iam::811596193553:user/backup"
"3","ListWorkteams","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListRoots","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListNotebookInstances","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListV2LoggingLevels","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","GetFederationToken","arn:aws:iam::811596193553:user/Level6"
"3","ListLabelingJobs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","DescribeAccountLimits","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListLexicons","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListOriginEndpoints","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListAWSServiceAccessForOrganization","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListQueues","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListAlgorithms","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","DescribeVirtualGateways","arn:aws:iam::811596193553:user/backup"
"3","ListOrganizations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListNotebookInstanceLifecycleConfigs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","DescribeOrganization","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListActiveViolations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListProtections","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListTerminologies","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListThings","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListServiceActions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListRolePolicies","arn:aws:iam::811596193553:user/backup"
"3","CreateStack","arn:aws:iam::811596193553:user/Level6"
"3","GetLogGroupFields","arn:aws:iam::811596193553:user/Level6"
"3","ListFieldLevelEncryptionProfiles2019_03_26","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListBrokers","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListFindings","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListFieldLevelEncryptionConfigs2019_03_26","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListSigningProfiles","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListTranscriptionJobs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","DescribePolicy","arn:aws:iam::811596193553:user/Level6"
"3","ListAccounts","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListSubscribedWorkteams","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","TestMetricFilter","arn:aws:iam::811596193553:user/backup"
"3","GetLogRecord","arn:aws:iam::811596193553:user/Level6"
"3","GetConnectors","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","GetAccountSettings08306","arn:aws:iam::811596193553:user/Level6"
"3","CreateUser","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListCompatibleImages","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","DescribeDirectConnectGatewayAssociations","arn:aws:iam::811596193553:user/backup"
"3","ListOutgoingCertificates","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListAssessmentTemplates","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListModels","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","ListSpeechSynthesisTasks","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","DescribeConnections","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"3","DescribeServers","arn:aws:iam::811596193553:user/backup"
"3","ListCreateAccountStatus","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeExportConfigurations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","PutUserPolicy","arn:aws:iam::811596193553:user/Level6"
"2","ListRobots","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeMatchmakingConfigurations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeReservedNodes","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetSecurityConfigurations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListHandshakesForOrganization","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListOnPremisesInstances","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","DescribeTerminationPolicyTypes","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","GetCrawlerMetrics","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"2","ListPermissions","arn:aws:iam::811596193553:user/backup"
"2","GetReplicationJobs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
