"occurrences","user_arn","source_ip_address","user_agent"
"8","arn:aws:iam::811596193553:user/backup","254.17.231.230","aws-cli/1.16.129 Python/3.6.0 Windows/10 botocore/1.12.119"
"8","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","251.105.254.1","Boto3/1.13.26 Python/3.8.3 Linux/5.4.0-2-amd64 Botocore/1.16.26"
"8","arn:aws:iam::811596193553:user/Level6","217.254.3.250","aws-cli/1.16.257 Python/3.7.5rc1 Linux/5.2.0-kali2-amd64 botocore/1.12.247"
"8","arn:aws:iam::811596193553:user/backup","141.129.17.252","aws-cli/1.16.251 Python/2.7.10 Darwin/18.5.0 botocore/1.12.241"
"8","arn:aws:iam::811596193553:user/backup","2.251.2.5","aws-cli/1.16.168 Python/3.7.3rc1 Linux/4.19.0-kali3-amd64 botocore/1.12.158"
"8","arn:aws:iam::811596193553:user/backup","8.210.235.176","aws-cli/1.16.145 Python/2.7.10 Darwin/18.2.0 botocore/1.12.135"
"8","arn:aws:iam::811596193553:user/backup","55.250.102.14","aws-cli/1.16.190 Python/3.7.3 Darwin/18.6.0 botocore/1.12.180"
"8","arn:aws:iam::811596193553:user/backup","51.88.255.2","aws-cli/1.16.127 Python/3.6.0 Windows/10 botocore/1.12.117"
"8","arn:aws:iam::811596193553:user/backup","0.52.31.206","aws-cli/1.16.113 Python/3.7.3 Linux/5.1.0-parrot1-3t-amd64 botocore/1.12.103"
"8","arn:aws:iam::811596193553:user/backup","6.44.251.182","aws-cli/1.16.203 Python/2.7.16 Linux/4.19.0-kali5-amd64 botocore/1.12.193"
"8","arn:aws:iam::811596193553:user/backup","95.22.6.8","Boto3/1.10.8 Python/3.7.5rc1 Linux/5.2.0-kali3-amd64 Botocore/1.13.8"
"8","arn:aws:iam::811596193553:user/backup","251.160.218.46","aws-cli/1.16.114 Python/3.7.3 Linux/4.19.0-kali3-amd64 botocore/1.12.104"
"8","arn:aws:iam::811596193553:user/Level6","251.2.0.207","aws-cli/1.14.9 Python/2.7.14 Linux/4.14.33-51.37.amzn1.x86_64 botocore/1.8.13"
"8","arn:aws:iam::811596193553:user/backup","93.6.251.11","aws-cli/1.16.169 Python/3.7.3 Darwin/18.6.0 botocore/1.12.159"
"8","arn:aws:iam::811596193553:user/backup","255.171.1.252","Boto3/1.7.48 Python/3.8.2 Linux/4.9.184-linuxkit Botocore/1.10.48"
"8","arn:aws:iam::811596193553:user/backup","251.226.255.250","aws-cli/1.16.122 Python/3.5.2 Linux/4.15.0-29-generic botocore/1.12.112"
"8","arn:aws:iam::811596193553:user/backup","55.250.102.14","aws-sdk-go/1.12.55 (go1.10.3; darwin; amd64)"
"8","arn:aws:iam::811596193553:user/Level6","3.170.100.213","Boto3/1.4.7 Python/3.6.8 Linux/4.19.0-kali1-amd64 Botocore/1.7.48"
"8","arn:aws:iam::811596193553:user/backup","173.215.203.26","aws-sdk-go/1.19.11 (go1.12.2; darwin; amd64) APN/1.0 HashiCorp/1.0 Terraform/0.12.0-dev"
"8","arn:aws:iam::811596193553:user/backup","45.238.3.81","aws-cli/1.16.112 Python/2.7.15+ Linux/4.19.0-kali1-amd64 botocore/1.12.102"
"8","arn:aws:iam::811596193553:user/backup","193.8.125.1","aws-cli/1.16.186 Python/3.6.6 Linux/4.4.0-53329-Microsoft botocore/1.12.188"
"8","arn:aws:iam::811596193553:user/Level6","2.231.90.242","Boto3/1.7.4 Python/3.7.2+ Linux/4.4.0-01985-Microsoft Botocore/1.12.110"
"8","arn:aws:iam::811596193553:user/backup","2.255.89.236","aws-cli/1.16.101 Python/3.6.7 Linux/4.15.0-47-generic botocore/1.12.91"
"8","arn:aws:iam::811596193553:user/backup","170.247.253.121","aws-cli/1.16.113 Python/3.7.3rc1 Linux/4.19.0-kali5-amd64 botocore/1.12.103"
"8","arn:aws:iam::811596193553:user/Level6","231.255.215.126","aws-cli/1.16.130 Python/2.7.15rc1 Linux/4.15.0-47-generic botocore/1.12.120"
"8","arn:aws:iam::811596193553:user/Level6","7.157.204.216","aws-sdk-go/1.20.12 (go1.12.5; darwin; amd64) APN/1.0 HashiCorp/1.0 Terraform/0.12.2"
"8","arn:aws:iam::811596193553:user/backup","251.207.187.4","aws-cli/1.16.206 Python/2.7.15 Darwin/18.6.0 botocore/1.12.196"
"8","arn:aws:iam::811596193553:user/Level6","55.9.145.9","Boto3/1.7.4 Python/3.7.7 Linux/5.4.0-kali3-amd64 Botocore/1.10.4"
"8","arn:aws:iam::811596193553:user/backup","8.101.151.38","aws-cli/1.17.5 Python/3.6.0 Windows/10 botocore/1.14.5"
"7","arn:aws:iam::811596193553:user/backup","253.255.192.95","aws-cli/2.0.17 Python/3.7.4 Darwin/19.5.0 botocore/2.0.0dev21"
"7","arn:aws:iam::811596193553:user/backup","83.210.155.251","aws-cli/1.15.40 Python/2.7.12 Linux/4.4.0-116-generic botocore/1.10.44"
"7","arn:aws:iam::811596193553:user/backup","254.7.212.90","aws-cli/1.18.21 Python/3.7.7 Darwin/19.3.0 botocore/1.12.253"
"7","arn:aws:iam::811596193553:user/backup","130.51.48.232","aws-cli/1.16.230 Python/3.6.9 Linux/5.3.0-45-generic botocore/1.12.220"
"7","arn:aws:iam::811596193553:user/Level6","255.171.1.252","aws-cli/2.0.19 Python/3.8.3 Darwin/19.3.0 botocore/2.0.0dev23"
"7","arn:aws:iam::811596193553:user/backup","97.5.0.5","aws-cli/1.15.76 Python/3.6.5 Linux/4.15.0-1015-gcp botocore/1.10.75"
"7","arn:aws:iam::811596193553:user/backup","255.6.213.94","aws-cli/2.0.0 Python/3.7.4 Darwin/19.3.0 botocore/2.0.0dev4"
"7","arn:aws:iam::811596193553:user/backup","206.175.86.205","aws-cli/1.16.218 Python/3.7.4 Linux/5.2.0-kali2-amd64 botocore/1.12.208"
"7","arn:aws:iam::811596193553:user/Level6","255.171.1.252","Boto3/1.14.51 Python/2.7.18 Linux/4.19.76-linuxkit Botocore/1.17.51"
"7","arn:aws:iam::811596193553:user/backup","253.103.5.244","Boto3/1.7.48 Python/3.7.6 Linux/4.4.0-039049-Microsoft Botocore/1.10.48"
"7","arn:aws:iam::811596193553:user/backup","253.127.63.145","aws-cli/2.0.44 Python/3.7.4 Darwin/19.5.0 exe/x86_64 command/sts.get-caller-identity"
"7","arn:aws:iam::811596193553:user/backup","236.9.245.88","aws-cli/1.11.13 Python/3.5.2 Linux/4.13.0-37-generic botocore/1.10.65"
"7","arn:aws:iam::811596193553:user/backup","60.219.252.71","Boto3/1.14.32 Python/3.7.6 Linux/5.8.0-kali1-amd64 Botocore/1.17.32"
"7","arn:aws:iam::811596193553:user/backup","1.9.142.0","aws-cli/2.0.0 Python/3.7.3 Linux/5.4.0-kali3-amd64 botocore/2.0.0dev4"
"7","arn:aws:iam::811596193553:user/Level6","255.0.85.253","Boto3/1.9.20 Python/2.7.15 Linux/4.16.0-kali2-amd64 Botocore/1.12.20"
"7","arn:aws:iam::811596193553:user/backup","250.2.3.29","aws-cli/1.16.190 Python/3.7.3 Darwin/17.7.0 botocore/1.12.180"
"7","arn:aws:iam::811596193553:user/backup","47.218.131.16","aws-cli/2.0.24 Python/3.7.4 Darwin/18.7.0 botocore/2.0.0dev28"
"6","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","109.253.181.26","aws-cli/1.16.193 Python/2.7.16 Linux/4.19.0-kali5-amd64 botocore/1.12.183"
"6","arn:aws:iam::811596193553:user/backup","127.5.251.187","aws-cli/1.16.181 Python/2.7.16 Linux/4.19.0-kali5-amd64 botocore/1.12.171"
"6","arn:aws:iam::811596193553:user/backup","251.209.251.231","aws-cli/1.16.221 Python/3.6.8 Linux/3.10.0-862.14.4.el7.x86_64 botocore/1.12.211"
"6","arn:aws:iam::811596193553:user/backup","253.104.249.209","aws-cli/1.16.121 Python/2.7.3 Darwin/16.7.0 botocore/1.12.111"
"6","arn:aws:iam::811596193553:user/backup","93.176.3.8","aws-cli/1.16.157 Python/2.7.15 Linux/4.17.0-kali1-686 botocore/1.12.147"
"6","arn:aws:iam::811596193553:user/backup","252.101.252.41","aws-cli/2.0.40 Python/3.7.3 Linux/4.19.0-kali1-amd64 exe/x86_64.kali.2020 command/sts.get-caller-identity"
"6","arn:aws:iam::811596193553:user/backup","251.184.38.1","aws-cli/1.16.113 Python/3.7.3rc1 Linux/4.19.0-kali4-amd64 botocore/1.12.103"
"6","arn:aws:iam::811596193553:user/Level6","106.250.42.115","aws-cli/1.16.185 Python/3.6.7 Linux/4.15.0-50-generic botocore/1.12.175"
"6","arn:aws:iam::811596193553:user/Level6","9.254.252.62","aws-cli/1.16.120 Python/3.7.4 Darwin/18.6.0 botocore/1.12.110"
"6","arn:aws:iam::811596193553:user/Level6","140.178.2.6","aws-cli/1.16.131 Python/3.7.1 Darwin/18.7.0 botocore/1.12.121"
"6","arn:aws:iam::811596193553:user/Level6","9.240.250.1","Botocore/1.17.51 Python/3.8.5 Linux/4.19.76-linuxkit"
"6","arn:aws:iam::811596193553:user/backup","147.249.23.123","Boto3/1.9.120 Python/2.7.15+ Linux/4.9.125-linuxkit Botocore/1.12.130"
"6","arn:aws:iam::811596193553:user/backup","8.213.251.39","aws-cli/1.16.106 Python/3.6.0 Windows/10 botocore/1.12.96"
"6","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a","255.254.2.6","aws-cli/2.0.15 Python/3.7.4 Darwin/19.5.0 botocore/2.0.0dev19"
"6","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a","248.251.245.4","aws-cli/1.16.96 Python/2.7.16 Linux/4.19.0-kali5-amd64 botocore/1.12.86"
"6","arn:aws:iam::811596193553:user/backup","3.172.140.252","aws-cli/1.16.113 Python/3.7.3rc1 Linux/4.19.0-kali5-amd64 botocore/1.12.103"
"6","arn:aws:iam::811596193553:user/backup","49.155.209.255","aws-cli/1.16.113 Python/3.6.6 Linux/4.17.0-kali1-amd64 botocore/1.12.103"
"6","arn:aws:iam::811596193553:user/backup","235.148.254.214","aws-cli/1.16.209 Python/3.6.9 CYGWIN_NT-10.0-039049/3.0.7-338.x86_64 botocore/1.12.199"
"6","arn:aws:iam::811596193553:user/Level6","229.170.252.242","Boto3/1.9.140 Python/2.7.15rc1 Linux/4.15.0-48-generic Botocore/1.12.140"
"6","arn:aws:iam::811596193553:user/backup","1.7.251.207","aws-cli/1.16.140 Python/2.7.15rc1 Linux/4.20.8-49827-generic botocore/1.12.130"
"6","arn:aws:iam::811596193553:user/backup","230.5.7.47","aws-cli/1.16.198 Python/3.7.3 Windows/10 botocore/1.12.203"
"6","arn:aws:iam::811596193553:user/backup","90.251.86.250","Boto3/1.9.169 Python/3.5.3 Linux/4.9.0-6-amd64 Botocore/1.12.169"
"6","arn:aws:iam::811596193553:user/backup","40.95.253.209","aws-cli/1.11.153 Python/2.7.13 Windows/10 botocore/1.7.11"
"6","arn:aws:iam::811596193553:user/backup","185.189.247.53","aws-cli/1.16.171 Python/3.6.5 Darwin/17.7.0 botocore/1.12.161"
"6","arn:aws:iam::811596193553:user/Level6","255.225.255.22","aws-sdk-go/1.19.11 (go1.12.2; darwin; amd64) APN/1.0 HashiCorp/1.0 Terraform/0.12.0-dev"
"6","arn:aws:iam::811596193553:user/backup","129.5.8.15","aws-cli/1.16.217 Python/3.7.2 Windows/10 botocore/1.12.207"
"6","arn:aws:iam::811596193553:user/backup","236.203.213.190","aws-cli/1.16.207 Python/2.7.15rc1 Linux/4.4.0-53329-Microsoft botocore/1.12.197"
"6","arn:aws:iam::811596193553:user/Level6","248.251.245.4","aws-cli/1.16.96 Python/2.7.16 Linux/4.19.0-kali5-amd64 botocore/1.12.86"
"6","arn:aws:iam::811596193553:user/Level6","255.6.213.94","aws-cli/2.0.0 Python/3.7.4 Darwin/19.3.0 botocore/2.0.0dev4"
"6","arn:aws:iam::811596193553:user/backup","8.103.248.255","aws-cli/1.16.259 Python/3.6.0 Windows/10 botocore/1.12.249"
"6","arn:aws:iam::811596193553:user/backup","250.254.205.27","aws-cli/1.16.58 Python/2.7.15+ Linux/4.18.0-kali2-amd64 botocore/1.12.48"
"6","arn:aws:iam::811596193553:user/backup","251.209.251.231","aws-cli/1.16.193 Python/2.7.5 Linux/3.10.0-957.21.3.el7.x86_64 botocore/1.12.183"
"6","arn:aws:iam::811596193553:user/backup","255.241.248.170","aws-cli/1.11.151 Python/2.7.6 Linux/3.16.0-38-generic botocore/1.7.9"
"6","arn:aws:iam::811596193553:user/Level6","97.5.0.5","Boto3/1.7.71 Python/3.6.5 Linux/4.15.0-1015-gcp Botocore/1.10.71"
"6","arn:aws:iam::811596193553:user/Level6","97.5.0.5","Boto3/1.7.80 Python/3.6.5 Linux/4.15.0-1017-gcp Botocore/1.10.80"
"6","arn:aws:iam::811596193553:user/backup","253.65.122.100","aws-cli/1.16.170 Python/2.7.10 Darwin/18.6.0 botocore/1.12.160"
"6","arn:aws:iam::811596193553:user/backup","126.164.242.251","aws-cli/1.16.113 Python/3.7.2+ Linux/4.18.0-kali3-amd64 botocore/1.12.103"
"6","arn:aws:iam::811596193553:user/backup","106.250.42.115","aws-cli/1.16.185 Python/3.6.7 Linux/4.15.0-50-generic botocore/1.12.175"
"6","arn:aws:iam::811596193553:user/Level6","8.251.6.214","aws-cli/1.16.120 Python/3.7.2 Darwin/18.5.0 botocore/1.12.110"
"6","arn:aws:iam::811596193553:user/Level6","223.201.202.7","aws-sdk-go/1.23.15 (go1.12.6; darwin; amd64) APN/1.0 HashiCorp/1.0 Terraform/0.12.7"
"6","arn:aws:iam::811596193553:user/backup","219.39.252.244","Boto3/1.9.33 Python/2.7.15 Darwin/18.2.0 Botocore/1.12.33"
"6","arn:aws:iam::811596193553:user/backup","238.2.41.9","aws-cli/1.16.113 Python/3.6.5rc1 Linux/4.14.0-kali3-amd64 botocore/1.12.103"
"6","arn:aws:iam::811596193553:user/backup","8.103.248.255","aws-cli/1.16.283 Python/3.7.4 Linux/5.2.0-kali2-amd64 botocore/1.13.19"
"6","arn:aws:iam::811596193553:user/backup","8.210.235.176","aws-cli/1.15.68 Python/2.7.10 Darwin/18.5.0 botocore/1.10.67"
"6","arn:aws:iam::811596193553:user/backup","8.101.151.38","aws-cli/2.0.0dev3 Python/3.7.5 Windows/10 botocore/2.0.0dev2"
"6","arn:aws:iam::811596193553:user/backup","179.6.9.204","aws-cli/2.0.10 Python/3.8.2 Darwin/19.5.0 botocore/2.0.0dev14"
"6","arn:aws:iam::811596193553:user/backup","70.185.129.94","aws-cli/1.16.57 Python/2.7.15+ Linux/4.18.0-kali1-amd64 botocore/1.12.47"
"6","arn:aws:iam::811596193553:user/backup","78.174.1.213","aws-sdk-go/1.10.18 (go1.8; darwin; amd64) APN/1.0 HashiCorp/1.0 Terraform/0.9.8"
"6","arn:aws:iam::811596193553:user/backup","253.7.252.199","aws-cli/1.16.219 Python/2.7.15+ Linux/4.15.0-1044-aws botocore/1.12.209"
"6","arn:aws:iam::811596193553:user/backup","2.7.17.126","aws-cli/1.18.97 Python/2.7.18 Linux/4.4.0-76667-Microsoft botocore/1.17.20"
"6","arn:aws:iam::811596193553:user/Level6","55.250.102.14","aws-cli/1.16.190 Python/3.7.3 Darwin/18.6.0 botocore/1.12.180"
"6","arn:aws:iam::811596193553:user/backup","254.33.7.215","aws-cli/1.16.5 Python/3.6.5 Linux/4.4.0-137-generic botocore/1.11.5"
"6","arn:aws:iam::811596193553:user/backup","216.252.207.183","Boto3/1.9.174 Python/3.5.3 Linux/4.9.0-6-amd64 Botocore/1.12.174"
"6","arn:aws:iam::811596193553:user/backup","241.4.171.45","aws-cli/1.16.103 Python/3.7.2 Darwin/18.2.0 botocore/1.12.93"
"6","arn:aws:iam::811596193553:user/backup","9.27.224.77","aws-cli/1.18.65 Python/2.7.17 Linux/4.4.0-039049-Microsoft botocore/1.16.15"
"6","arn:aws:iam::811596193553:user/Level6","250.58.120.237","Boto3/1.9.145 Python/3.7.4 Darwin/18.7.0 Botocore/1.12.240"
"6","arn:aws:iam::811596193553:user/backup","219.130.253.193","aws-cli/1.16.57 Python/2.7.15+ Linux/4.18.0-kali1-amd64 botocore/1.12.47"
"6","arn:aws:iam::811596193553:user/Level6","250.253.254.5","Boto3/1.5.18 Python/3.6.1 Darwin/16.7.0 Botocore/1.8.32"
"6","arn:aws:iam::811596193553:user/backup","164.224.65.250","aws-cli/1.16.210 Python/3.7.4 Darwin/18.7.0 botocore/1.12.200"
"6","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","55.250.102.14","aws-cli/1.16.190 Python/3.7.3 Darwin/18.6.0 botocore/1.12.180"
"6","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","55.250.102.14","aws-sdk-go/1.12.55 (go1.10.3; darwin; amd64)"
"6","arn:aws:iam::811596193553:user/Level6","253.252.7.168","Boto3/1.4.6 Python/2.7.16rc1 Linux/4.19.0-kali3-amd64 Botocore/1.12.139"
"6","arn:aws:iam::811596193553:user/backup","106.250.42.115","Boto3/1.7.4 Python/3.6.7 Linux/4.15.0-50-generic Botocore/1.10.4"
"6","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","193.8.125.1","aws-cli/1.16.186 Python/3.6.6 Linux/4.4.0-53329-Microsoft botocore/1.12.188"
"6","arn:aws:iam::811596193553:user/backup","3.113.253.134","aws-cli/1.11.13 Python/3.5.2 Linux/4.4.0-53329-Microsoft botocore/1.4.70"
"6","arn:aws:iam::811596193553:user/backup","69.91.246.238","aws-cli/1.18.47 Python/3.7.6 Linux/5.4.0-kali3-amd64 botocore/1.15.47"
"6","arn:aws:iam::811596193553:user/backup","24.34.253.7","aws-cli/1.16.189 Python/3.5.3 Linux/4.9.0-9-amd64 botocore/1.12.179"
"6","arn:aws:iam::811596193553:user/Level6","255.171.1.252","Botocore/1.17.51 Python/3.8.5 Linux/4.19.76-linuxkit"
"6","arn:aws:iam::811596193553:user/backup","231.10.252.251","aws-cli/1.16.135 Python/3.6.0 Windows/10 botocore/1.12.125"
"6","arn:aws:iam::811596193553:user/backup","25.254.253.3","aws-cli/1.16.113 Python/2.7.14 Linux/4.13.0-kali1-amd64 botocore/1.12.103"
"5","arn:aws:iam::811596193553:user/backup","14.220.175.103","aws-cli/1.11.82 Python/3.6.1 Linux/4.10.13-1-ARCH botocore/1.5.45"
"5","arn:aws:iam::811596193553:user/backup","160.242.5.81","aws-cli/1.15.4 Python/2.7.14 Linux/4.13.0-kali1-amd64 botocore/1.10.4"
"5","arn:aws:iam::811596193553:user/backup","216.251.8.198","aws-cli/1.18.6 Python/3.6.8 Linux/4.15.0-54-generic botocore/1.15.6"
"5","arn:aws:iam::811596193553:user/backup","0.242.203.205","aws-cli/1.16.102 Python/2.7.16 Linux/4.14.152-127.182.amzn2.x86_64 botocore/1.12.92"
"5","arn:aws:iam::811596193553:user/backup","100.226.219.0","aws-cli/1.17.14 Python/3.7.4 Linux/5.2.0-kali2-amd64 botocore/1.14.14"
"5","arn:aws:iam::811596193553:user/backup","143.252.238.253","Boto3/1.9.70 Python/3.7.1 Linux/4.15.0-29-generic Botocore/1.12.73"
"5","arn:aws:iam::811596193553:user/backup","4.73.44.172","aws-cli/1.16.253 Python/3.6.0 Windows/10 botocore/1.12.243"
"5","arn:aws:iam::811596193553:user/backup","225.255.182.6","aws-cli/1.16.185 Python/2.7.16 Darwin/19.0.0 botocore/1.12.175"
"5","arn:aws:iam::811596193553:user/backup","252.209.132.222","aws-cli/1.16.37 Python/2.7.6 Linux/3.13.0-43-generic botocore/1.12.27"
"5","arn:aws:iam::811596193553:user/backup","210.253.251.32","aws-cli/1.14.53 Python/2.7.14 Linux/4.13.0-kali1-amd64 botocore/1.9.6"
"5","arn:aws:iam::811596193553:user/backup","253.84.252.126","aws-cli/1.16.102 Python/2.7.16 Linux/4.14.152-127.182.amzn2.x86_64 botocore/1.12.92"
"5","arn:aws:iam::811596193553:user/backup","255.225.255.22","aws-cli/1.16.200 Python/3.7.4 Darwin/18.7.0 botocore/1.12.190"
"5","arn:aws:iam::811596193553:user/backup","115.233.209.46","aws-cli/1.11.29 Python/2.7.12 Linux/4.4.41-35.53.amzn1.x86_64 botocore/1.4.86"
"5","arn:aws:iam::811596193553:user/backup","202.1.252.206","aws-cli/1.16.72 Python/3.6.0 Windows/10 botocore/1.12.62"
"5","arn:aws:iam::811596193553:user/backup","175.204.252.1","Boto3/1.4.4 Python/2.7.13 Darwin/16.7.0 Botocore/1.5.49"
"5","arn:aws:iam::811596193553:user/backup","253.84.122.223","aws-cli/1.18.39 Python/2.7.17 Linux/5.4.0-kali3-amd64 botocore/1.15.39"
"5","arn:aws:iam::811596193553:user/backup","35.5.8.252","aws-cli/1.16.81 Python/3.6.6 Linux/4.18.0-kali2-amd64 botocore/1.12.71"
"5","arn:aws:iam::811596193553:user/backup","104.255.115.244","aws-cli/1.11.112 Python/2.7.9 Windows/8 botocore/1.5.75"
"5","arn:aws:iam::811596193553:user/backup","97.5.0.5","aws-cli/1.15.70 Python/3.6.5 Linux/4.15.0-1014-gcp botocore/1.10.69"
"5","arn:aws:iam::811596193553:user/backup","16.12.99.2","Boto3/1.7.4 Python/3.6.5 Linux/4.15.0-39-generic Botocore/1.10.4"
"5","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","255.250.125.250","aws-cli/2.0.38 Python/3.7.4 Darwin/19.6.0 exe/x86_64 command/sts.get-caller-identity"
"5","arn:aws:iam::811596193553:user/backup","113.227.251.7","aws-cli/1.15.60 Python/3.7.0 Darwin/17.7.0 botocore/1.10.59"
"5","arn:aws:iam::811596193553:user/backup","255.253.125.115","aws-cli/1.11.47 Python/2.7.3 Linux/3.2.0-4-amd64 botocore/1.5.10"
"5","arn:aws:iam::811596193553:user/backup","9.227.237.250","aws-cli/1.14.38 Python/2.7.14+ Linux/4.14.0-kali3-amd64 botocore/1.8.42"
"5","arn:aws:iam::811596193553:user/backup","67.192.188.209","aws-cli/1.17.11 Python/3.7.5 Linux/5.3.0-kali2-amd64 botocore/1.14.11"
"5","arn:aws:iam::811596193553:user/backup","24.6.6.254","aws-sdk-go/1.31.0 (go1.13.4; darwin; amd64)"
"5","arn:aws:iam::811596193553:user/backup","253.8.228.255","aws-cli/1.16.309 Python/3.6.9 Linux/4.15.0-1056-aws botocore/1.13.45"
"5","arn:aws:iam::811596193553:user/backup","230.28.101.90","aws-cli/1.14.16 Python/2.7.12 Linux/3.4.0+ botocore/1.8.20"
"5","arn:aws:iam::811596193553:user/backup","250.62.212.188","aws-cli/1.14.44 Python/3.6.8 Linux/4.15.0-1051-aws botocore/1.8.48"
"5","arn:aws:iam::811596193553:user/backup","235.201.236.209","aws-cli/1.11.68 Python/2.7.10 Darwin/16.5.0 botocore/1.5.31"
"5","arn:aws:iam::811596193553:user/backup","246.246.255.207","aws-cli/1.14.43 Python/2.7.14+ Linux/4.14.0-kali3-amd64 botocore/1.8.47"
"5","arn:aws:iam::811596193553:user/backup","243.65.1.255","aws-cli/1.16.304 Python/3.6.0 Windows/10 botocore/1.13.40"
"5","arn:aws:iam::811596193553:user/Level6","255.253.125.115","aws-sdk-java/1.11.60 Linux/4.4.0-78-generic OpenJDK_64-Bit_Server_VM/25.131-b11/1.8.0_131"
"5","arn:aws:iam::811596193553:user/backup","140.126.52.72","aws-cli/1.16.50 Python/3.7.1 Darwin/18.0.0 botocore/1.12.40"
"5","arn:aws:iam::811596193553:user/backup","9.115.231.152","aws-cli/1.18.97 Python/2.7.18 Linux/5.6.0-kali2-amd64 botocore/1.17.20"
"5","arn:aws:iam::811596193553:user/backup","218.111.2.254","aws-cli/2.0.14 Python/3.7.4 Darwin/19.5.0 botocore/2.0.0dev18"
"5","arn:aws:iam::811596193553:user/backup","249.19.8.3","aws-cli/1.16.200 Python/3.6.8 Linux/5.0.0-27-generic botocore/1.12.190"
"4","arn:aws:iam::811596193553:user/Level6","125.22.29.57","aws-cli/1.16.230 Python/3.7.4 Darwin/17.7.0 botocore/1.12.220"
"4","arn:aws:iam::811596193553:user/backup","19.9.176.114","aws-cli/1.16.155 Python/3.6.0 Windows/10 botocore/1.12.145"
"4","arn:aws:iam::811596193553:user/Level6","253.84.252.126","aws-cli/1.16.102 Python/2.7.16 Linux/4.14.152-127.182.amzn2.x86_64 botocore/1.12.92"
"4","arn:aws:iam::811596193553:user/backup","47.218.131.16","aws-cli/1.16.215 Python/2.7.17 Linux/4.19.101 botocore/1.12.205"
"4","arn:aws:iam::811596193553:user/Level6","8.210.235.176","aws-cli/1.16.156 Python/3.7.3 Darwin/18.5.0 botocore/1.12.146"
"4","arn:aws:iam::811596193553:user/backup","140.252.172.116","aws-cli/1.16.136 Python/2.7.15+ Linux/4.19.0-kali3-amd64 botocore/1.12.126"
"4","arn:aws:iam::811596193553:user/backup","253.252.236.253","aws-cli/1.14.44 Python/3.6.7 Linux/4.15.0-51-generic botocore/1.8.48"
"4","arn:aws:iam::811596193553:user/backup","250.255.124.251","aws-cli/1.18.22 Python/3.6.3 Darwin/19.3.0 botocore/1.15.22"
"4","arn:aws:iam::811596193553:user/backup","208.8.215.252","aws-cli/1.11.138 Python/2.7.10 Darwin/16.7.0 botocore/1.6.5"
"4","arn:aws:iam::811596193553:user/backup","252.253.122.6","aws-cli/1.11.13 Python/3.5.3 Linux/4.9.0-kali2-amd64 botocore/1.4.70"
"4","arn:aws:iam::811596193553:user/backup","216.203.125.7","aws-cli/1.14.44 Python/3.6.7 Linux/4.15.0-47-generic botocore/1.12.62"
"4","arn:aws:iam::811596193553:user/backup","156.100.91.78","aws-cli/1.14.44 Python/3.6.8 Linux/4.15.0-52-generic botocore/1.8.48"
"4","arn:aws:iam::811596193553:user/backup","209.131.1.177","aws-cli/1.16.144 Python/3.7.2 Darwin/18.0.0 botocore/1.12.134"
"4","arn:aws:iam::811596193553:user/backup","205.255.57.253","aws-cli/1.16.67 Python/2.7.15 Darwin/17.7.0 botocore/1.12.57"
"4","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","198.254.235.166","aws-cli/1.16.25 Python/3.7.0 Darwin/18.2.0 botocore/1.12.15"
"4","arn:aws:iam::811596193553:user/backup","254.239.6.86","aws-cli/1.16.96 Python/3.6.0 Windows/10 botocore/1.12.86"
"4","arn:aws:iam::811596193553:user/backup","244.7.67.230","aws-cli/2.0.44 Python/3.7.7 Windows/10 exe/AMD64 command/sts.get-caller-identity"
"4","arn:aws:iam::811596193553:user/Level6","2.5.253.226","aws-cli/1.16.130 Python/2.7.15rc1 Linux/4.15.0-47-generic botocore/1.12.120"
"4","arn:aws:iam::811596193553:user/backup","9.0.251.231","aws-cli/1.16.109 Python/3.5.2 Linux/4.4.0-140-generic botocore/1.12.99"
"4","arn:aws:iam::811596193553:user/backup","210.2.170.248","aws-cli/1.15.53 Python/2.7.15 Linux/4.16.0-kali2-686-pae botocore/1.10.52"
"4","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a","8.210.235.176","aws-cli/1.16.145 Python/2.7.10 Darwin/18.2.0 botocore/1.12.135"
"4","arn:aws:iam::811596193553:user/backup","107.227.151.188","Botocore/1.12.144 Python/2.7.15rc1 Linux/4.15.0-47-generic"
"4","arn:aws:iam::811596193553:user/backup","117.135.255.252","aws-cli/1.16.215 Python/2.7.10 Darwin/18.6.0 botocore/1.12.205"
